state_id,source,concurrence,label
1058,separable,,0
1059,separable,,0
1060,separable,,0
1061,separable,2.1073424255447017e-08,0
1062,separable,1.4901161193847656e-08,0
1063,separable,3.332000937312528e-08,0
1064,separable,3.332000937312528e-08,0
1065,separable,,0
1066,separable,0.0,0
1067,separable,2.1073424255447017e-08,0
1068,separable,,0
1069,separable,,0
1070,separable,,0
1071,separable,1.4901161193847656e-08,0
1072,separable,5.5755039852469285e-08,0
1073,separable,2.5809568279517847e-08,0
1074,separable,,0
1075,separable,,0
1076,separable,0.0,0
1077,separable,2.9802322387695312e-08,0
1078,separable,,0
1079,separable,,0
1080,separable,,0
1081,separable,3.942476676500724e-08,0
1082,separable,,0
1083,separable,2.1073424255447017e-08,0
1084,separable,,0
1085,separable,3.332000937312528e-08,0
1086,separable,3.942476676500724e-08,0
1087,separable,0.0,0
1088,separable,,0
1089,separable,0.0,0
1090,separable,0.0,0
1091,separable,2.9802322387695312e-08,0
1092,separable,2.1073424255447017e-08,0
1093,separable,,0
1094,separable,2.9802322387695312e-08,0
1095,separable,0.0,0
1096,separable,,0
1097,separable,,0
1098,separable,,0
1099,separable,4.712160915387242e-08,0
1100,separable,,0
1101,separable,0.0,0
1102,separable,0.0,0
1103,separable,2.9802322387695312e-08,0
1104,separable,4.470348358154297e-08,0
1105,separable,1.4901161193847656e-08,0
1106,separable,4.9421560620597e-08,0
1107,separable,,0
1108,separable,,0
1109,separable,,0
1110,separable,3.942476676500724e-08,0
1111,separable,0.0,0
1112,separable,,0
1113,separable,,0
1114,separable,4.2146848510894035e-08,0
1115,separable,4.2146848510894035e-08,0
1116,separable,,0
1117,separable,1.4901161193847656e-08,0
1118,separable,,0
1119,separable,2.1073424255447017e-08,0
1120,separable,0.0,0
1121,separable,,0
1122,separable,3.650024149988857e-08,0
1123,separable,0.0,0
1124,separable,0.0,0
1125,separable,,0
1126,separable,,0
1127,separable,,0
1128,separable,,0
1129,separable,0.0,0
1130,separable,3.650024149988857e-08,0
1131,separable,,0
1132,separable,2.1073424255447017e-08,0
1133,separable,2.1073424255447017e-08,0
1134,separable,,0
1135,separable,2.1073424255447017e-08,0
1136,separable,0.0,0
1137,separable,3.942476676500724e-08,0
1138,separable,2.9802322387695312e-08,0
1139,separable,0.0,0
1140,separable,2.9802322387695312e-08,0
1141,separable,,0
1142,separable,,0
1143,separable,,0
1144,separable,0.0,0
1145,separable,,0
1146,separable,,0
1147,separable,3.650024149988857e-08,0
1148,separable,1.4901161193847656e-08,0
1149,separable,,0
1150,separable,,0
1151,separable,3.942476676500724e-08,0
1152,separable,4.2146848510894035e-08,0
1153,separable,,0
1154,separable,0.0,0
1155,separable,1.4901161193847656e-08,0
1156,separable,2.9802322387695312e-08,0
1157,separable,,0
1158,separable,0.0,0
1159,separable,2.5809568279517847e-08,0
1160,separable,2.9802322387695312e-08,0
1161,separable,3.650024149988857e-08,0
1162,separable,,0
1163,separable,2.9802322387695312e-08,0
1164,separable,,0
1165,separable,,0
1166,separable,,0
1167,separable,,0
1168,separable,,0
1169,separable,2.5809568279517847e-08,0
1170,separable,2.1073424255447017e-08,0
1171,separable,,0
1172,separable,2.1073424255447017e-08,0
1173,separable,2.1073424255447017e-08,0
1174,separable,2.5809568279517847e-08,0
1175,separable,,0
1176,separable,,0
1177,separable,,0
1178,separable,0.0,0
1179,separable,2.9802322387695312e-08,0
1180,separable,2.9802322387695312e-08,0
1181,separable,2.1073424255447017e-08,0
1182,separable,,0
1183,separable,0.0,0
1184,separable,,0
1185,separable,,0
1186,separable,2.5809568279517847e-08,0
1187,separable,2.1073424255447017e-08,0
1188,separable,2.1073424255447017e-08,0
1189,separable,3.942476676500724e-08,0
1190,separable,2.9802322387695312e-08,0
1191,separable,2.1073424255447017e-08,0
1192,separable,1.4901161193847656e-08,0
1193,separable,,0
1194,separable,,0
1195,separable,2.9802322387695312e-08,0
1196,separable,,0
1197,separable,2.1073424255447017e-08,0
1198,separable,2.9802322387695312e-08,0
1199,separable,0.0,0
1200,separable,0.0,0
1201,separable,3.332000937312528e-08,0
1202,separable,3.650024149988857e-08,0
1203,separable,0.0,0
1204,separable,,0
1205,separable,,0
1206,separable,3.942476676500724e-08,0
1207,separable,,0
1208,separable,,0
1209,separable,0.0,0
1210,separable,2.1073424255447017e-08,0
1211,separable,1.4901161193847656e-08,0
1212,separable,,0
1213,separable,4.9421560620597e-08,0
1214,separable,,0
1215,separable,,0
1216,separable,,0
1217,separable,,0
1218,separable,2.9802322387695312e-08,0
1219,separable,,0
1220,separable,1.4901161193847656e-08,0
1221,separable,,0
1222,separable,3.332000937312528e-08,0
1223,separable,0.0,0
1224,separable,,0
1225,separable,3.650024149988857e-08,0
1226,separable,2.9802322387695312e-08,0
1227,separable,3.650024149988857e-08,0
1228,separable,0.0,0
1229,separable,2.9802322387695312e-08,0
1230,separable,2.1073424255447017e-08,0
1231,separable,3.650024149988857e-08,0
1232,separable,2.1073424255447017e-08,0
1233,separable,3.650024149988857e-08,0
1234,separable,3.650024149988857e-08,0
1235,separable,,0
1236,separable,4.9421560620597e-08,0
1237,separable,,0
1238,separable,1.4901161193847656e-08,0
1239,separable,,0
1240,separable,2.5809568279517847e-08,0
1241,separable,2.9802322387695312e-08,0
1242,separable,,0
1243,separable,4.2146848510894035e-08,0
1244,separable,2.1073424255447017e-08,0
1245,separable,2.1073424255447017e-08,0
1246,separable,0.0,0
1247,separable,,0
1248,separable,,0
1249,separable,0.0,0
1250,separable,0.0,0
1251,separable,,0
1252,separable,2.1073424255447017e-08,0
1253,separable,3.942476676500724e-08,0
1254,separable,,0
1255,separable,2.1073424255447017e-08,0
1256,separable,3.332000937312528e-08,0
1257,separable,2.1073424255447017e-08,0
1258,separable,0.0,0
1259,separable,,0
1260,separable,0.0,0
1261,separable,,0
1262,separable,4.712160915387242e-08,0
1263,separable,,0
1264,separable,,0
1265,separable,0.0,0
1266,separable,1.4901161193847656e-08,0
1267,separable,0.0,0
1268,separable,2.9802322387695312e-08,0
1269,separable,,0
1270,separable,,0
1271,separable,0.0,0
1272,separable,,0
1273,separable,,0
1274,separable,1.4901161193847656e-08,0
1275,separable,,0
1276,separable,2.1073424255447017e-08,0
1277,separable,0.0,0
1278,separable,2.9802322387695312e-08,0
1279,separable,2.1073424255447017e-08,0
1280,separable,2.5809568279517847e-08,0
1281,separable,2.1073424255447017e-08,0
1282,separable,,0
1283,separable,0.0,0
1284,separable,,0
1285,separable,2.5809568279517847e-08,0
1286,separable,,0
1287,separable,,0
1288,separable,,0
1289,separable,,0
1290,separable,2.1073424255447017e-08,0
1291,separable,,0
1292,separable,,0
1293,separable,0.0,0
1294,separable,2.5809568279517847e-08,0
1295,separable,,0
1296,separable,0.0,0
1297,separable,4.712160915387242e-08,0
1298,separable,0.0,0
1299,separable,0.0,0
1300,separable,0.0,0
1301,separable,2.9802322387695312e-08,0
1302,separable,,0
1303,separable,0.0,0
1304,separable,,0
1305,separable,0.0,0
1306,separable,2.1073424255447017e-08,0
1307,separable,2.1073424255447017e-08,0
1308,separable,3.650024149988857e-08,0
1309,separable,3.650024149988857e-08,0
1310,separable,4.9421560620597e-08,0
1311,separable,,0
1312,separable,3.650024149988857e-08,0
1313,separable,0.0,0
1314,separable,4.712160915387242e-08,0
1315,separable,,0
1316,separable,,0
1317,separable,0.0,0
1318,separable,2.1073424255447017e-08,0
1319,separable,3.650024149988857e-08,0
1320,separable,,0
1321,separable,,0
1322,separable,,0
1323,separable,2.9802322387695312e-08,0
1324,separable,2.1073424255447017e-08,0
1325,separable,,0
1326,separable,,0
1327,separable,,0
1328,separable,,0
1329,separable,0.0,0
1330,separable,,0
1331,separable,3.332000937312528e-08,0
1332,separable,2.1073424255447017e-08,0
1333,separable,3.650024149988857e-08,0
1334,separable,3.650024149988857e-08,0
1335,separable,,0
1336,separable,2.1073424255447017e-08,0
1337,separable,,0
1338,separable,3.332000937312528e-08,0
1339,separable,2.1073424255447017e-08,0
1340,separable,,0
1341,separable,,0
1342,separable,0.0,0
1343,separable,2.9802322387695312e-08,0
1344,separable,2.1073424255447017e-08,0
1345,separable,2.9802322387695312e-08,0
1346,separable,2.1073424255447017e-08,0
1347,separable,2.1073424255447017e-08,0
1348,separable,2.9802322387695312e-08,0
1349,separable,,0
1350,separable,1.4901161193847656e-08,0
1351,separable,,0
1352,separable,3.332000937312528e-08,0
1353,separable,4.712160915387242e-08,0
1354,separable,1.4901161193847656e-08,0
1355,separable,,0
1356,separable,,0
1357,separable,2.9802322387695312e-08,0
1358,separable,2.9802322387695312e-08,0
1359,separable,2.9802322387695312e-08,0
1360,separable,3.332000937312528e-08,0
1361,separable,2.5809568279517847e-08,0
1362,separable,0.0,0
1363,separable,5.1619136559035694e-08,0
1364,separable,0.0,0
1365,separable,,0
1366,separable,0.0,0
1367,separable,,0
1368,separable,,0
1369,separable,2.9802322387695312e-08,0
1370,separable,0.0,0
1371,separable,,0
1372,separable,,0
1373,separable,2.1073424255447017e-08,0
1374,separable,2.1073424255447017e-08,0
1375,separable,3.650024149988857e-08,0
1376,separable,0.0,0
1377,separable,,0
1378,separable,3.332000937312528e-08,0
1379,separable,,0
1380,separable,2.5809568279517847e-08,0
1381,separable,2.9802322387695312e-08,0
1382,separable,,0
1383,separable,0.0,0
1384,separable,,0
1385,separable,,0
1386,separable,4.470348358154297e-08,0
1387,separable,2.9802322387695312e-08,0
1388,separable,3.650024149988857e-08,0
1389,separable,4.712160915387242e-08,0
1390,separable,,0
1391,separable,,0
1392,separable,0.0,0
1393,separable,2.9802322387695312e-08,0
1394,separable,,0
1395,separable,,0
1396,separable,1.4901161193847656e-08,0
1397,separable,0.0,0
1398,separable,,0
1399,separable,2.9802322387695312e-08,0
1400,separable,0.0,0
1401,separable,2.1073424255447017e-08,0
1402,separable,,0
1403,separable,,0
1404,separable,0.0,0
1405,separable,,0
1406,separable,2.1073424255447017e-08,0
1407,separable,2.1073424255447017e-08,0
1408,separable,0.0,0
1409,separable,4.2146848510894035e-08,0
1410,separable,,0
1411,separable,2.5809568279517847e-08,0
1412,separable,1.4901161193847656e-08,0
1413,separable,2.1073424255447017e-08,0
1414,separable,,0
1415,separable,,0
1416,separable,3.650024149988857e-08,0
1417,separable,3.650024149988857e-08,0
1418,separable,3.332000937312528e-08,0
1419,separable,,0
1420,separable,0.0,0
1421,separable,3.650024149988857e-08,0
1422,separable,4.470348358154297e-08,0
1423,separable,0.0,0
1424,separable,2.1073424255447017e-08,0
1425,separable,0.0,0
1426,separable,0.0,0
1427,separable,0.0,0
1428,separable,3.650024149988857e-08,0
1429,separable,1.4901161193847656e-08,0
1430,separable,2.9802322387695312e-08,0
1431,separable,4.470348358154297e-08,0
1432,separable,3.650024149988857e-08,0
1433,separable,2.9802322387695312e-08,0
1434,separable,0.0,0
1435,separable,,0
1436,separable,2.1073424255447017e-08,0
1437,separable,,0
1438,separable,0.0,0
1439,separable,,0
1440,separable,4.2146848510894035e-08,0
1441,separable,0.0,0
1442,separable,2.5809568279517847e-08,0
1443,separable,,0
1444,separable,2.1073424255447017e-08,0
1445,separable,,0
1446,separable,4.9421560620597e-08,0
1447,separable,2.1073424255447017e-08,0
1448,separable,0.0,0
1449,separable,,0
1450,separable,,0
1451,separable,0.0,0
1452,separable,2.1073424255447017e-08,0
1453,separable,0.0,0
1454,separable,,0
1455,separable,,0
1456,separable,2.5809568279517847e-08,0
1457,separable,0.0,0
1458,separable,1.4901161193847656e-08,0
1459,separable,0.0,0
1460,separable,2.1073424255447017e-08,0
1461,separable,2.5809568279517847e-08,0
1462,separable,,0
1463,separable,3.332000937312528e-08,0
1464,separable,2.9802322387695312e-08,0
1465,separable,,0
1466,separable,4.2146848510894035e-08,0
1467,separable,0.0,0
1468,separable,1.4901161193847656e-08,0
1469,separable,0.0,0
1470,separable,,0
1471,separable,2.5809568279517847e-08,0
1472,separable,0.0,0
1473,separable,,0
1474,separable,0.0,0
1475,separable,2.9802322387695312e-08,0
1476,separable,,0
1477,separable,,0
1478,separable,0.0,0
1479,separable,0.0,0
1480,separable,,0
1481,separable,5.1619136559035694e-08,0
1482,separable,2.5809568279517847e-08,0
1483,separable,1.4901161193847656e-08,0
1484,separable,0.0,0
1485,separable,3.332000937312528e-08,0
1486,separable,,0
1487,separable,2.1073424255447017e-08,0
1488,separable,0.0,0
1489,separable,2.1073424255447017e-08,0
1490,separable,3.650024149988857e-08,0
1491,separable,2.5809568279517847e-08,0
1492,separable,1.4901161193847656e-08,0
1493,separable,,0
1494,separable,,0
1495,separable,,0
1496,separable,2.1073424255447017e-08,0
1497,separable,,0
1498,separable,,0
1499,separable,2.1073424255447017e-08,0
1500,separable,,0
1501,separable,0.0,0
1502,separable,,0
1503,separable,0.0,0
1504,separable,,0
1505,separable,2.1073424255447017e-08,0
1506,separable,4.2146848510894035e-08,0
1507,separable,3.650024149988857e-08,0
1508,separable,0.0,0
1509,separable,2.1073424255447017e-08,0
1510,separable,0.0,0
1511,separable,0.0,0
1512,separable,,0
1513,separable,,0
1514,separable,,0
1515,separable,,0
1516,separable,,0
1517,separable,3.650024149988857e-08,0
1518,separable,3.650024149988857e-08,0
1519,separable,3.332000937312528e-08,0
1520,separable,0.0,0
1521,separable,0.0,0
1522,separable,0.0,0
1523,separable,2.9802322387695312e-08,0
1524,separable,2.5809568279517847e-08,0
1525,separable,,0
1526,separable,2.1073424255447017e-08,0
1527,separable,,0
1528,separable,2.5809568279517847e-08,0
1529,separable,3.332000937312528e-08,0
1530,separable,0.0,0
1531,separable,0.0,0
1532,separable,3.942476676500724e-08,0
1533,separable,3.332000937312528e-08,0
1534,separable,2.5809568279517847e-08,0
1535,separable,0.0,0
1536,separable,4.470348358154297e-08,0
1537,separable,2.1073424255447017e-08,0
1538,separable,2.9802322387695312e-08,0
1539,separable,,0
1540,separable,2.1073424255447017e-08,0
1541,separable,,0
1542,separable,,0
1543,separable,1.4901161193847656e-08,0
1544,separable,,0
1545,separable,,0
1546,separable,,0
1547,separable,0.0,0
1548,separable,,0
1549,separable,2.1073424255447017e-08,0
1550,separable,1.4901161193847656e-08,0
1551,separable,1.4901161193847656e-08,0
1552,separable,,0
1553,separable,3.332000937312528e-08,0
1554,separable,,0
1555,separable,,0
1556,separable,2.5809568279517847e-08,0
1557,separable,0.0,0
1558,separable,2.9802322387695312e-08,0
1559,separable,2.9802322387695312e-08,0
1560,separable,0.0,0
1561,separable,,0
1562,separable,0.0,0
1563,separable,0.0,0
1564,separable,,0
1565,separable,,0
1566,separable,2.5809568279517847e-08,0
1567,separable,,0
1568,separable,3.650024149988857e-08,0
1569,separable,0.0,0
1570,separable,,0
1571,separable,,0
1572,separable,,0
1573,separable,2.1073424255447017e-08,0
1574,separable,0.0,0
1575,separable,2.1073424255447017e-08,0
1576,separable,2.9802322387695312e-08,0
1577,separable,0.0,0
1578,separable,,0
1579,separable,1.4901161193847656e-08,0
1580,separable,,0
1581,separable,,0
1582,separable,3.650024149988857e-08,0
1583,separable,4.2146848510894035e-08,0
1584,separable,,0
1585,separable,4.2146848510894035e-08,0
1586,separable,,0
1587,separable,0.0,0
1588,separable,2.1073424255447017e-08,0
1589,separable,2.9802322387695312e-08,0
1590,separable,4.470348358154297e-08,0
1591,separable,,0
1592,separable,0.0,0
1593,separable,,0
1594,separable,0.0,0
1595,separable,0.0,0
1596,separable,1.4901161193847656e-08,0
1597,separable,2.9802322387695312e-08,0
1598,separable,,0
1599,separable,,0
1600,separable,3.942476676500724e-08,0
1601,separable,,0
1602,separable,,0
1603,separable,0.0,0
1604,separable,0.0,0
1605,separable,2.5809568279517847e-08,0
1606,separable,,0
1607,separable,3.942476676500724e-08,0
1608,separable,0.0,0
1609,separable,,0
1610,separable,,0
1611,separable,0.0,0
1612,separable,3.332000937312528e-08,0
1613,separable,2.9802322387695312e-08,0
1614,separable,0.0,0
1615,separable,0.0,0
1616,separable,0.0,0
1617,separable,,0
1618,separable,,0
1619,separable,,0
1620,separable,2.1073424255447017e-08,0
1621,separable,2.1073424255447017e-08,0
1622,separable,,0
1623,separable,2.9802322387695312e-08,0
1624,separable,,0
1625,separable,,0
1626,separable,,0
1627,separable,,0
1628,separable,0.0,0
1629,separable,,0
1630,separable,,0
1631,separable,,0
1632,separable,,0
1633,separable,2.1073424255447017e-08,0
1634,separable,0.0,0
1635,separable,0.0,0
1636,separable,,0
1637,separable,,0
1638,separable,3.650024149988857e-08,0
1639,separable,0.0,0
1640,separable,2.5809568279517847e-08,0
1641,separable,3.650024149988857e-08,0
1642,separable,2.1073424255447017e-08,0
1643,separable,1.4901161193847656e-08,0
1644,separable,2.5809568279517847e-08,0
1645,separable,,0
1646,separable,1.4901161193847656e-08,0
1647,separable,0.0,0
1648,separable,0.0,0
1649,separable,,0
1650,separable,3.942476676500724e-08,0
1651,separable,2.1073424255447017e-08,0
1652,separable,0.0,0
1653,separable,2.9802322387695312e-08,0
1654,separable,0.0,0
1655,separable,3.650024149988857e-08,0
1656,separable,,0
1657,separable,3.650024149988857e-08,0
1658,separable,1.4901161193847656e-08,0
1659,separable,2.5809568279517847e-08,0
1660,separable,0.0,0
1661,separable,2.1073424255447017e-08,0
1662,separable,2.1073424255447017e-08,0
1663,separable,3.942476676500724e-08,0
1664,separable,1.4901161193847656e-08,0
1665,separable,,0
1666,separable,,0
1667,separable,3.332000937312528e-08,0
1668,separable,2.9802322387695312e-08,0
1669,separable,,0
1670,separable,,0
1671,separable,,0
1672,separable,0.0,0
1673,separable,0.0,0
1674,separable,3.942476676500724e-08,0
1675,separable,3.650024149988857e-08,0
1676,separable,2.1073424255447017e-08,0
1677,separable,0.0,0
1678,separable,3.650024149988857e-08,0
1679,separable,1.4901161193847656e-08,0
1680,separable,2.1073424255447017e-08,0
1681,separable,2.1073424255447017e-08,0
1682,separable,3.332000937312528e-08,0
1683,separable,2.1073424255447017e-08,0
1684,separable,0.0,0
1685,separable,4.470348358154297e-08,0
1686,separable,,0
1687,separable,,0
1688,separable,4.712160915387242e-08,0
1689,separable,,0
1690,separable,,0
1691,separable,4.2146848510894035e-08,0
1692,separable,2.1073424255447017e-08,0
1693,separable,2.9802322387695312e-08,0
1694,separable,,0
1695,separable,,0
1696,separable,0.0,0
1697,separable,0.0,0
1698,separable,2.9802322387695312e-08,0
1699,separable,,0
1700,separable,,0
1701,separable,3.332000937312528e-08,0
1702,separable,3.650024149988857e-08,0
1703,separable,,0
1704,separable,,0
1705,separable,2.9802322387695312e-08,0
1706,separable,2.5809568279517847e-08,0
1707,separable,2.5809568279517847e-08,0
1708,separable,0.0,0
1709,separable,3.942476676500724e-08,0
1710,separable,2.5809568279517847e-08,0
1711,separable,,0
1712,separable,2.1073424255447017e-08,0
1713,separable,0.0,0
1714,separable,2.5809568279517847e-08,0
1715,separable,,0
1716,separable,2.1073424255447017e-08,0
1717,separable,,0
1718,separable,,0
1719,separable,0.0,0
1720,separable,2.5809568279517847e-08,0
1721,separable,2.9802322387695312e-08,0
1722,separable,0.0,0
1723,separable,4.2146848510894035e-08,0
1724,separable,4.2146848510894035e-08,0
1725,separable,0.0,0
1726,separable,,0
1727,separable,,0
1728,separable,0.0,0
1729,separable,,0
1730,separable,2.9802322387695312e-08,0
1731,separable,,0
1732,separable,2.1073424255447017e-08,0
1733,separable,,0
1734,separable,2.5809568279517847e-08,0
1735,separable,,0
1736,separable,2.1073424255447017e-08,0
1737,separable,0.0,0
1738,separable,1.4901161193847656e-08,0
1739,separable,2.9802322387695312e-08,0
1740,separable,2.9802322387695312e-08,0
1741,separable,2.9802322387695312e-08,0
1742,separable,2.9802322387695312e-08,0
1743,separable,5.7711949142924205e-08,0
1744,separable,,0
1745,separable,,0
1746,separable,2.1073424255447017e-08,0
1747,separable,3.332000937312528e-08,0
1748,separable,0.0,0
1749,separable,,0
1750,separable,0.0,0
1751,separable,2.9802322387695312e-08,0
1752,separable,0.0,0
1753,separable,0.0,0
1754,separable,,0
1755,separable,3.650024149988857e-08,0
1756,separable,,0
1757,separable,3.650024149988857e-08,0
1758,separable,2.1073424255447017e-08,0
1759,separable,2.9802322387695312e-08,0
1760,separable,,0
1761,separable,0.0,0
1762,separable,2.5809568279517847e-08,0
1763,separable,,0
1764,separable,3.942476676500724e-08,0
1765,separable,2.1073424255447017e-08,0
1766,separable,0.0,0
1767,separable,,0
1768,separable,,0
1769,separable,,0
1770,separable,,0
1771,separable,2.1073424255447017e-08,0
1772,separable,4.470348358154297e-08,0
1773,separable,2.5809568279517847e-08,0
1774,separable,,0
1775,separable,0.0,0
1776,separable,,0
1777,separable,2.5809568279517847e-08,0
1778,separable,0.0,0
1779,separable,3.650024149988857e-08,0
1780,separable,3.650024149988857e-08,0
1781,separable,4.470348358154297e-08,0
1782,separable,2.9802322387695312e-08,0
1783,separable,2.1073424255447017e-08,0
1784,separable,,0
1785,separable,,0
1786,separable,2.1073424255447017e-08,0
1787,separable,3.650024149988857e-08,0
1788,separable,2.9802322387695312e-08,0
1789,separable,2.1073424255447017e-08,0
1790,separable,,0
1791,separable,3.650024149988857e-08,0
1792,separable,0.0,0
1793,separable,,0
1794,separable,3.332000937312528e-08,0
1795,separable,0.0,0
1796,separable,0.0,0
1797,separable,3.332000937312528e-08,0
1798,separable,,0
1799,separable,0.0,0
1800,separable,,0
1801,separable,4.9421560620597e-08,0
1802,separable,2.5809568279517847e-08,0
1803,separable,,0
1804,separable,,0
1805,separable,,0
1806,separable,,0
1807,separable,,0
1808,separable,,0
1809,separable,2.9802322387695312e-08,0
1810,separable,0.0,0
1811,separable,,0
1812,separable,,0
1813,separable,4.2146848510894035e-08,0
1814,separable,1.4901161193847656e-08,0
1815,separable,,0
1816,separable,,0
1817,separable,,0
1818,separable,2.9802322387695312e-08,0
1819,separable,0.0,0
1820,separable,,0
1821,separable,0.0,0
1822,separable,3.332000937312528e-08,0
1823,separable,,0
1824,separable,,0
1825,separable,,0
1826,separable,3.650024149988857e-08,0
1827,separable,2.1073424255447017e-08,0
1828,separable,2.1073424255447017e-08,0
1829,separable,2.9802322387695312e-08,0
1830,separable,4.470348358154297e-08,0
1831,separable,0.0,0
1832,separable,,0
1833,separable,,0
1834,separable,,0
1835,separable,3.650024149988857e-08,0
1836,separable,,0
1837,separable,,0
1838,separable,2.9802322387695312e-08,0
1839,separable,,0
1840,separable,,0
1841,separable,,0
1842,separable,4.470348358154297e-08,0
1843,separable,0.0,0
1844,separable,3.650024149988857e-08,0
1845,separable,1.4901161193847656e-08,0
1846,separable,3.650024149988857e-08,0
1847,separable,2.1073424255447017e-08,0
1848,separable,,0
1849,separable,0.0,0
1850,separable,2.1073424255447017e-08,0
1851,separable,,0
1852,separable,4.712160915387242e-08,0
1853,separable,1.4901161193847656e-08,0
1854,separable,,0
1855,separable,,0
1856,separable,3.650024149988857e-08,0
1857,separable,2.1073424255447017e-08,0
1858,separable,,0
1859,separable,2.1073424255447017e-08,0
1860,separable,0.0,0
1861,separable,0.0,0
1862,separable,5.3726900748371916e-08,0
1863,separable,,0
1864,separable,,0
1865,separable,2.9802322387695312e-08,0
1866,separable,,0
1867,separable,3.650024149988857e-08,0
1868,separable,,0
1869,separable,,0
1870,separable,,0
1871,separable,2.5809568279517847e-08,0
1872,separable,3.332000937312528e-08,0
1873,separable,,0
1874,separable,3.942476676500724e-08,0
1875,separable,3.650024149988857e-08,0
1876,separable,,0
1877,separable,,0
1878,separable,3.942476676500724e-08,0
1879,separable,2.9802322387695312e-08,0
1880,separable,2.1073424255447017e-08,0
1881,separable,1.4901161193847656e-08,0
1882,separable,,0
1883,separable,0.0,0
1884,separable,0.0,0
1885,separable,3.942476676500724e-08,0
1886,separable,3.650024149988857e-08,0
1887,separable,,0
1888,separable,,0
1889,separable,,0
1890,separable,0.0,0
1891,separable,0.0,0
1892,separable,,0
1893,separable,1.4901161193847656e-08,0
1894,separable,,0
1895,separable,,0
1896,separable,0.0,0
1897,separable,3.942476676500724e-08,0
1898,separable,3.650024149988857e-08,0
1899,separable,,0
1900,separable,,0
1901,separable,0.0,0
1902,separable,4.2146848510894035e-08,0
1903,separable,2.5809568279517847e-08,0
1904,separable,,0
1905,separable,,0
1906,separable,3.650024149988857e-08,0
1907,separable,,0
1908,separable,2.9802322387695312e-08,0
1909,separable,3.650024149988857e-08,0
1910,separable,0.0,0
1911,separable,3.332000937312528e-08,0
1912,separable,,0
1913,separable,3.650024149988857e-08,0
1914,separable,2.9802322387695312e-08,0
1915,separable,,0
1916,separable,,0
1917,separable,2.9802322387695312e-08,0
1918,separable,3.650024149988857e-08,0
1919,separable,5.1619136559035694e-08,0
1920,separable,,0
1921,separable,3.332000937312528e-08,0
1922,separable,0.0,0
1923,separable,3.650024149988857e-08,0
1924,separable,0.0,0
1925,separable,1.4901161193847656e-08,0
1926,separable,2.1073424255447017e-08,0
1927,separable,2.1073424255447017e-08,0
1928,separable,,0
1929,separable,0.0,0
1930,separable,,0
1931,separable,,0
1932,separable,2.1073424255447017e-08,0
1933,separable,3.650024149988857e-08,0
1934,separable,3.332000937312528e-08,0
1935,separable,2.1073424255447017e-08,0
1936,separable,,0
1937,separable,,0
1938,separable,,0
1939,separable,,0
1940,separable,0.0,0
1941,separable,0.0,0
1942,separable,,0
1943,separable,0.0,0
1944,separable,4.712160915387242e-08,0
1945,separable,,0
1946,separable,,0
1947,separable,,0
1948,separable,,0
1949,separable,,0
1950,separable,4.712160915387242e-08,0
1951,separable,,0
1952,separable,2.1073424255447017e-08,0
1953,separable,,0
1954,separable,2.9802322387695312e-08,0
1955,separable,2.1073424255447017e-08,0
1956,separable,3.650024149988857e-08,0
1957,separable,0.0,0
1958,separable,3.332000937312528e-08,0
1959,separable,,0
1960,separable,2.1073424255447017e-08,0
1961,separable,2.1073424255447017e-08,0
1962,separable,2.9802322387695312e-08,0
1963,separable,3.650024149988857e-08,0
1964,separable,1.4901161193847656e-08,0
1965,separable,,0
1966,separable,3.650024149988857e-08,0
1967,separable,2.5809568279517847e-08,0
1968,separable,3.942476676500724e-08,0
1969,separable,3.650024149988857e-08,0
1970,separable,,0
1971,separable,,0
1972,separable,0.0,0
1973,separable,2.5809568279517847e-08,0
1974,separable,2.5809568279517847e-08,0
1975,separable,2.9802322387695312e-08,0
1976,separable,,0
1977,separable,,0
1978,separable,,0
1979,separable,,0
1980,separable,2.1073424255447017e-08,0
1981,separable,,0
1982,separable,2.1073424255447017e-08,0
1983,separable,2.1073424255447017e-08,0
1984,separable,2.9802322387695312e-08,0
1985,separable,4.470348358154297e-08,0
1986,separable,2.5809568279517847e-08,0
1987,separable,2.5809568279517847e-08,0
1988,separable,2.9802322387695312e-08,0
1989,separable,3.332000937312528e-08,0
1990,separable,3.650024149988857e-08,0
1991,separable,,0
1992,separable,4.2146848510894035e-08,0
1993,separable,3.332000937312528e-08,0
1994,separable,2.9802322387695312e-08,0
1995,separable,1.4901161193847656e-08,0
1996,separable,0.0,0
1997,separable,0.0,0
1998,separable,,0
1999,separable,,0
2000,separable,2.9802322387695312e-08,0
2001,separable,,0
2002,separable,4.2146848510894035e-08,0
2003,separable,1.4901161193847656e-08,0
2004,separable,,0
2005,separable,,0
2006,separable,,0
2007,separable,2.1073424255447017e-08,0
2008,separable,,0
2009,separable,0.0,0
2010,separable,,0
2011,separable,,0
2012,separable,2.5809568279517847e-08,0
2013,separable,,0
2014,separable,2.5809568279517847e-08,0
2015,separable,0.0,0
2016,separable,2.9802322387695312e-08,0
2017,separable,3.650024149988857e-08,0
2018,separable,2.1073424255447017e-08,0
2019,separable,1.4901161193847656e-08,0
2020,separable,,0
2021,separable,,0
2022,separable,0.0,0
2023,separable,2.1073424255447017e-08,0
2024,separable,,0
2025,separable,,0
2026,separable,0.0,0
2027,separable,,0
2028,separable,,0
2029,separable,5.3726900748371916e-08,0
